tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;term;rec;ron;multi;saldo anterior 
1359;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;359;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1360;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;360;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1361;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;361;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1362;9/01/2020;27/09/2020;55000;0;0;;55000;;;due;362;8;;2;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;0
1363;9/01/2020;27/09/2020;45000;0;0;;109500;;;due;363;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;64500
1364;9/01/2020;27/09/2020;61008;0;0;3992;45000;;;due;364;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-20000
1365;9/01/2020;27/09/2020;21008;0;0;3992;65000;;;due;365;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;40000
1366;9/01/2020;27/09/2020;61008;0;0;3992;25000;;;due;366;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-40000
1367;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;367;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1368;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;368;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1369;9/01/2020;27/09/2020;61008;0;0;3992;110000;;;due;369;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;45000
1370;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;370;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1371;9/01/2020;27/09/2020;36008;0;0;3992;55000;;;due;371;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;15000
1372;9/01/2020;27/09/2020;61008;0;0;3992;40000;;;due;372;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-25000
1373;9/01/2020;27/09/2020;61008;0;0;3992;130000;;;due;373;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65000
1374;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;374;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1375;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;375;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1376;9/01/2020;27/09/2020;51008;0;0;3992;130000;;;due;376;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;75000
1377;9/01/2020;27/09/2020;41008;0;0;3992;55000;;;due;377;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;10000
1378;9/01/2020;27/09/2020;36008;0;0;3992;45000;;;due;378;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;5000
1379;9/01/2020;27/09/2020;21008;0;0;3992;40000;;;due;379;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;15000
1380;9/01/2020;27/09/2020;61008;0;0;3992;25000;;;due;380;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-40000
1381;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;381;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1382;9/01/2020;27/09/2020;55000;0;0;;55000;;;due;382;8;0;1;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;0
1383;9/01/2020;27/09/2020;21008;0;0;3992;110000;;;due;383;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;85000
1384;9/01/2020;27/09/2020;61008;0;0;3992;25000;cash;;paid;384;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-40000
1385;9/01/2020;27/09/2020;51008;0;0;3992;65000;cash;;due;385;8;2069;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1386;9/01/2020;27/09/2020;51008;0;0;3992;107931;;;due;386;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;52931
1387;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;387;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1388;9/01/2020;27/09/2020;21008;0;0;3992;130000;;;due;388;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;105000
1389;9/01/2020;27/09/2020;51008;0;0;3992;50000;cash;;paid;389;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-5000
1390;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;390;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1391;9/01/2020;27/09/2020;55000;0;0;;110000;cash;;paid;391;8;55000;1;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;55000
1392;9/01/2020;27/09/2020;21008;0;0;3992;55000;;;due;392;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1393;9/01/2020;27/09/2020;51008;0;0;3992;25000;;;due;393;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1394;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;394;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1395;9/01/2020;27/09/2020;55000;0;0;;65000;;;due;395;8;0;1;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;10000
1396;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;396;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1397;9/01/2020;27/09/2020;21008;0;0;3992;55000;;;due;397;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1398;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;398;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1399;9/01/2020;27/09/2020;45000;0;0;;25000;;;due;399;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;-20000
1400;9/01/2020;27/09/2020;45000;0;0;;45000;;;due;400;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;0
1401;9/01/2020;27/09/2020;51008;0;0;3992;45000;;;due;401;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-10000
1402;9/01/2020;27/09/2020;36008;0;0;3992;107097;;;due;402;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;67097
1403;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;403;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1404;9/01/2020;27/09/2020;51008;0;0;3992;40000;;;due;404;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-15000
1405;9/01/2020;27/09/2020;36008;0;0;3992;55000;;;due;405;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;15000
1406;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;406;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1407;9/01/2020;27/09/2020;51008;0;0;3992;40000;;;due;407;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-15000
1408;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;408;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1409;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;due;409;8;26000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1410;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;410;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1411;9/01/2020;27/09/2020;61008;0;0;3992;84000;;;due;411;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;19000
1412;9/01/2020;27/09/2020;51008;0;0;3992;130000;;;due;412;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;75000
1413;9/01/2020;27/09/2020;55000;0;0;;65000;;;due;413;8;0;1;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;10000
1414;9/01/2020;27/09/2020;21008;0;0;3992;55000;;;due;414;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1415;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;due;415;8;23833;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1416;9/01/2020;27/09/2020;61008;0;0;3992;25000;;;due;416;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-40000
1417;9/01/2020;27/09/2020;51008;0;0;3992;130000;;;due;417;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;75000
1418;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;418;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1419;9/01/2020;27/09/2020;55000;0;0;;65000;;;due;419;8;0;1;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;10000
1420;9/01/2020;27/09/2020;55000;0;0;;55000;;;due;420;8;0;1;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;0
1421;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;paid;421;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1422;9/01/2020;27/09/2020;45000;0;0;;55000;;;due;422;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;10000
1423;9/01/2020;27/09/2020;51008;0;0;3992;45000;;;due;423;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-10000
1424;9/01/2020;27/09/2020;101008;0;0;3992;106129;cash;;due;424;8;50000;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0;1129
1425;9/01/2020;27/09/2020;21008;0;0;3992;105000;cash;;paid;425;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;80000
1426;9/01/2020;27/09/2020;51008;0;0;3992;25000;;;due;426;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1427;9/01/2020;27/09/2020;41008;0;0;3992;55000;;;due;427;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;10000
1428;9/01/2020;27/09/2020;51008;0;0;3992;45000;;;due;428;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-10000
1429;9/01/2020;27/09/2020;21008;0;0;3992;55000;cash;;paid;429;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1430;9/01/2020;27/09/2020;61008;0;0;3992;25000;cash;;paid;430;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-40000
1431;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;431;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1432;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;432;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1433;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;433;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1434;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;434;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1435;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;435;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1436;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;436;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1437;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;437;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1438;9/01/2020;27/09/2020;51008;0;0;3992;130000;;;due;438;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;75000
1439;9/01/2020;27/09/2020;21008;0;0;3992;55000;;;due;439;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1440;9/01/2020;27/09/2020;51008;0;0;3992;25000;;;due;440;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1441;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;441;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1442;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;442;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1443;9/01/2020;27/09/2020;21008;0;0;3992;55000;;;due;443;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1444;9/01/2020;27/09/2020;61008;0;0;3992;25000;;;due;444;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-40000
1445;9/01/2020;27/09/2020;21008;0;0;3992;65000;cash;;due;445;8;4032;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;40000
1446;9/01/2020;27/09/2020;51008;0;0;3992;70968;;;due;446;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;15968
1447;9/01/2020;27/09/2020;21008;0;0;3992;55000;;;due;447;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1448;9/01/2020;27/09/2020;51008;0;0;3992;25000;;;due;448;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1449;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;449;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1450;9/01/2020;27/09/2020;61008;0;0;3992;110000;;;due;450;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;45000
1451;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;451;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1452;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;452;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1453;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;453;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1454;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;454;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1455;9/01/2020;27/09/2020;21008;0;0;3992;55000;;;due;455;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1456;9/01/2020;27/09/2020;51008;0;0;3992;42742;;;due;456;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-12258
1457;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;457;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1458;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;458;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1459;9/01/2020;27/09/2020;61008;0;0;3992;158441;;;due;459;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;93441
1460;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;460;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1461;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;461;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1462;9/01/2020;27/09/2020;61008;0;0;3992;136032;;;due;462;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;71032
1463;9/01/2020;27/09/2020;61008;0;0;3992;66500;;;due;463;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;1500
1464;9/01/2020;27/09/2020;61008;0;0;3992;130000;cash;;paid;464;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65000
1465;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;465;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1466;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;466;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1467;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;467;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1468;9/01/2020;27/09/2020;21008;0;0;3992;110000;;;due;468;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;85000
1469;9/01/2020;27/09/2020;61008;0;0;3992;30000;;;due;469;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-35000
1470;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;470;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1471;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;471;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1472;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;472;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1473;9/01/2020;27/09/2020;61008;0;0;3992;110000;;;due;473;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;45000
1474;9/01/2020;27/09/2020;51008;0;0;3992;110000;cash;;due;474;8;8000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1475;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;475;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1476;9/01/2020;27/09/2020;61008;0;0;3992;97000;;;due;476;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;32000
1477;9/01/2020;27/09/2020;61008;0;0;3992;130000;cash;;due;477;8;333;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65000
1478;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;478;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1479;9/01/2020;27/09/2020;61008;0;0;3992;64667;;;due;479;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-333
1480;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;480;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1481;9/01/2020;27/09/2020;51008;0;0;3992;65000;cash;;paid;481;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1482;9/01/2020;27/09/2020;51008;0;0;3992;160000;;;due;482;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;105000
1483;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;483;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1484;9/01/2020;27/09/2020;21008;0;0;3992;117097;;;due;484;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;92097
1485;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;485;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1486;9/01/2020;27/09/2020;61008;0;0;3992;25000;;;due;486;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-40000
1487;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;487;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1488;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;488;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1489;9/01/2020;27/09/2020;61008;0;0;3992;110000;;;due;489;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;45000
1490;9/01/2020;27/09/2020;61008;0;0;3992;55000;cash;;paid;490;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1491;9/01/2020;27/09/2020;51008;0;0;3992;65000;cash;;paid;491;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1492;9/01/2020;27/09/2020;21008;0;0;3992;65000;cash;;paid;492;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;40000
1493;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;due;493;8;40000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1494;9/01/2020;27/09/2020;51008;0;0;3992;25000;cash;;due;494;8;16441;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1495;9/01/2020;27/09/2020;61008;0;0;3992;15000;;;due;495;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-50000
1496;9/01/2020;27/09/2020;61008;0;0;3992;130000;cash;;due;496;8;21935;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65000
1497;9/01/2020;27/09/2020;51008;0;0;3992;43065;;;due;497;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-11935
1498;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;paid;498;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1499;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;499;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1500;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;500;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1501;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;501;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1502;9/01/2020;27/09/2020;61008;0;0;3992;96022;;;due;502;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;31022
1503;9/01/2020;27/09/2020;51008;0;0;3992;130000;;;due;503;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;75000
1504;9/01/2020;27/09/2020;21008;0;0;3992;55000;;;due;504;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;30000
1505;9/01/2020;27/09/2020;51008;0;0;3992;25000;;;due;505;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1506;9/01/2020;27/09/2020;21008;0;0;3992;110000;;;due;506;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;85000
1507;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;507;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1508;9/01/2020;27/09/2020;61008;0;0;3992;25000;cash;;due;508;8;10667;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-40000
1509;9/01/2020;27/09/2020;61008;0;0;3992;25000;;;due;509;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-40000
1510;9/01/2020;27/09/2020;21008;0;0;3992;65000;;;due;510;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;40000
1511;9/01/2020;27/09/2020;51008;0;0;3992;25000;;;due;511;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-30000
1512;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;due;512;8;13133;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1513;9/01/2020;27/09/2020;51008;0;0;3992;41867;;;due;513;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-13133
1514;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;514;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1515;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;515;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1516;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;516;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1517;9/01/2020;27/09/2020;61008;0;0;3992;110000;cash;;due;517;8;30333;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;45000
1518;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;due;518;8;50000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1519;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;519;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1520;9/01/2020;27/09/2020;51008;0;0;3992;50000;cash;;due;520;8;5000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-5000
1521;9/01/2020;27/09/2020;51008;0;0;3992;103065;cash;;due;521;8;6935;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;48065
1522;9/01/2020;27/09/2020;61008;0;0;3992;130387;;;due;522;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65387
1523;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;523;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1524;9/01/2020;27/09/2020;51008;0;0;3992;30000;cash;;due;524;8;25000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-25000
1525;9/01/2020;27/09/2020;101008;0;0;3992;105000;cash;;paid;525;8;105000;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0;0
1526;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;526;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1527;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;527;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1528;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;528;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1529;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;529;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1530;9/01/2020;27/09/2020;51008;0;0;3992;53167;cash;;due;530;8;1833;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-1833
1531;9/01/2020;27/09/2020;101008;0;0;3992;105000;;;due;531;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0;0
1532;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;532;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1533;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;533;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1534;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;534;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1535;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;535;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1536;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;536;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
