tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;term;rec;ron;multi
1724;09/01/2020;27/09/2020;101008;0;0;3992;105000;EFECTIVOS ;;due;724;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0
1725;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;725;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1726;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;726;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1727;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;727;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1728;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;728;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1729;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;729;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1730;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;730;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1731;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;731;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1732;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;732;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1733;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;733;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1734;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;734;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1735;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;735;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1736;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;736;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1737;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;737;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1738;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;738;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1739;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;739;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1740;09/01/2020;27/09/2020;51008;0;0;3992;0;EFECTIVOS ;;paid;740;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1741;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;741;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1742;09/01/2020;27/09/2020;51008;0;0;3992;91000;EFECTIVOS ;;due;742;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1743;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;743;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1744;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;744;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1745;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;745;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1746;09/01/2020;27/09/2020;51008;0;0;3992;55016;EFECTIVOS ;;due;746;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1747;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;747;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1748;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;748;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1749;09/01/2020;27/09/2020;101008;0;0;3992;105000;EFECTIVOS ;;due;749;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0
1750;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;750;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1751;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;751;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1752;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;752;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1753;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;753;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1754;09/01/2020;27/09/2020;36008;0;0;3992;40000;EFECTIVOS ;;due;754;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0
1755;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;755;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1756;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;756;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1757;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;757;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1758;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;758;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1759;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;759;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1760;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;760;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1761;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;761;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1762;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;762;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1763;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;763;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1764;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;764;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1765;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;765;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1766;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;766;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1767;09/01/2020;27/09/2020;51008;0;0;3992;40333;EFECTIVOS ;;due;767;8;14667;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1768;09/01/2020;27/09/2020;101008;0;0;3992;105000;EFECTIVOS ;;due;768;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0
1769;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;769;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1770;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;770;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1771;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;771;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1772;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;772;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1773;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;773;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1774;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;774;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1775;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;775;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1776;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;776;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1777;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;777;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1778;09/01/2020;27/09/2020;51008;0;0;3992;90484;EFECTIVOS ;;due;778;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1779;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;779;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1780;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;780;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1781;09/01/2020;27/09/2020;61008;0;0;3992;104839;EFECTIVOS ;;due;781;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1782;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;782;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1783;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;783;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1784;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;784;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1785;09/01/2020;27/09/2020;101008;0;0;3992;105000;EFECTIVOS ;;due;785;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0
1786;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;786;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1787;09/01/2020;27/09/2020;51008;0;0;3992;78065;EFECTIVOS ;;due;787;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1788;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;788;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1789;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;789;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1790;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;790;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1791;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;791;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1792;09/01/2020;27/09/2020;61008;0;0;3992;79677;EFECTIVOS ;;due;792;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1793;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;793;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1794;09/01/2020;27/09/2020;21008;0;0;3992;35484;EFECTIVOS ;;due;794;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1795;09/01/2020;27/09/2020;51008;0;0;3992;78065;EFECTIVOS ;;due;795;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1796;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;796;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1797;09/01/2020;27/09/2020;61008;0;0;3992;85968;EFECTIVOS ;;due;797;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1798;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;798;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1799;09/01/2020;27/09/2020;61008;0;0;3992;60667;EFECTIVOS ;;due;799;8;4333;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1800;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;800;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1801;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;801;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1802;09/01/2020;27/09/2020;51008;0;0;3992;67419;EFECTIVOS ;;due;802;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1803;09/01/2020;27/09/2020;21008;0;0;3992;31452;EFECTIVOS ;;due;803;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1804;09/01/2020;27/09/2020;21008;0;0;3992;30645;EFECTIVOS ;;due;804;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1805;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;805;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1806;09/01/2020;27/09/2020;51008;0;0;3992;63871;EFECTIVOS ;;due;806;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1807;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;807;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1808;09/01/2020;27/09/2020;51008;0;0;3992;63871;EFECTIVOS ;;due;808;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1809;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;809;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1810;09/01/2020;27/09/2020;61008;0;0;3992;75484;EFECTIVOS ;;due;810;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1811;09/01/2020;27/09/2020;61008;0;0;3992;77581;EFECTIVOS ;;due;811;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1812;09/01/2020;27/09/2020;21008;0;0;3992;28226;EFECTIVOS ;;due;812;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1813;09/01/2020;27/09/2020;61008;0;0;3992;67097;EFECTIVOS ;;due;813;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1814;09/01/2020;27/09/2020;61008;0;0;3992;67097;EFECTIVOS ;;due;814;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1815;09/01/2020;27/09/2020;51008;0;0;3992;51333;EFECTIVOS ;;due;815;8;3667;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1816;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;816;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1817;09/01/2020;27/09/2020;51008;0;0;3992;40333;EFECTIVOS ;;due;817;8;14667;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1818;09/01/2020;27/09/2020;21008;0;0;3992;25806;EFECTIVOS ;;due;818;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1819;09/01/2020;27/09/2020;61008;0;0;3992;62976;EFECTIVOS ;;due;819;8;2024;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1820;09/01/2020;27/09/2020;61008;0;0;3992;47667;EFECTIVOS ;;due;820;8;17333;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1821;09/01/2020;27/09/2020;51008;0;0;3992;40333;EFECTIVOS ;;due;821;8;14667;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1822;09/01/2020;27/09/2020;51008;0;0;3992;51333;EFECTIVOS ;;due;822;8;3667;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1823;09/01/2020;27/09/2020;51008;0;0;3992;40333;EFECTIVOS ;;due;823;8;14667;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1824;09/01/2020;27/09/2020;51008;0;0;3992;51333;EFECTIVOS ;;due;824;8;3667;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1825;09/01/2020;27/09/2020;61008;0;0;3992;60667;EFECTIVOS ;;due;825;8;4333;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1826;09/01/2020;27/09/2020;61008;0;0;3992;56333;EFECTIVOS ;;due;826;8;8667;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1827;09/01/2020;27/09/2020;61008;0;0;3992;56333;EFECTIVOS ;;due;827;8;8667;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1828;09/01/2020;27/09/2020;21008;0;0;3992;23333;EFECTIVOS ;;due;828;8;1667;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1829;09/01/2020;27/09/2020;61008;0;0;3992;56333;EFECTIVOS ;;due;829;8;8667;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1830;09/01/2020;27/09/2020;61008;0;0;3992;47667;EFECTIVOS ;;due;830;8;17333;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1831;09/01/2020;27/09/2020;61008;0;0;3992;43333;EFECTIVOS ;;due;831;8;21667;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1832;09/01/2020;27/09/2020;21008;0;0;3992;16667;EFECTIVOS ;;due;832;8;8333;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1833;09/01/2020;27/09/2020;101008;0;0;3992;59500;EFECTIVOS ;;due;833;8;45500;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0
1834;09/01/2020;27/09/2020;61008;0;0;3992;36833;EFECTIVOS ;;due;834;8;28167;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1835;09/01/2020;27/09/2020;51008;0;0;3992;31167;EFECTIVOS ;;due;835;8;23833;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1836;09/01/2020;27/09/2020;61008;0;0;3992;43333;EFECTIVOS ;;due;836;8;21667;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1837;09/01/2020;27/09/2020;61008;0;0;3992;43333;EFECTIVOS ;;due;837;8;21667;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1838;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;838;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1839;09/01/2020;27/09/2020;21008;0;0;3992;50000;EFECTIVOS ;;due;839;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1840;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;840;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1841;09/01/2020;27/09/2020;21008;0;0;3992;62634;EFECTIVOS ;;due;841;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1842;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;842;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1843;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;843;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1844;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;844;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1845;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;845;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1846;09/01/2020;27/09/2020;41008;0;0;3992;42167;EFECTIVOS ;;due;846;8;2833;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0
1847;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;847;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1848;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;848;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1849;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;849;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1850;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;850;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1851;09/01/2020;27/09/2020;41008;0;0;3992;40000;EFECTIVOS ;;due;851;8;5000;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0
1852;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;852;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1853;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;853;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1854;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;854;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1855;09/01/2020;27/09/2020;21008;0;0;3992;61290;EFECTIVOS ;;due;855;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1856;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;856;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1857;09/01/2020;27/09/2020;61008;0;0;3992;105000;EFECTIVOS ;;due;857;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1858;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;858;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1859;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;859;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1860;09/01/2020;27/09/2020;61008;0;0;3992;25010;EFECTIVOS ;;due;860;8;39990;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1861;09/01/2020;27/09/2020;61008;0;0;3992;22667;EFECTIVOS ;;due;861;8;42333;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1862;09/01/2020;27/09/2020;21008;0;0;3992;50000;EFECTIVOS ;;due;862;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1863;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;863;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1864;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;864;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1865;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;865;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1866;09/01/2020;27/09/2020;36008;0;0;3992;40000;EFECTIVOS ;;due;866;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1867;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;867;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1868;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;868;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1869;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;869;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1870;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;870;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1871;09/01/2020;27/09/2020;21008;0;0;3992;20941;EFECTIVOS ;;due;871;8;4059;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1872;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;872;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1873;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;873;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1874;09/01/2020;27/09/2020;21008;0;0;3992;50000;EFECTIVOS ;;due;874;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1875;09/01/2020;27/09/2020;41008;0;0;3992;45000;EFECTIVOS ;;due;875;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0
1876;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;876;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1877;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;877;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1878;09/01/2020;27/09/2020;41008;0;0;3992;0;EFECTIVOS ;;paid;878;8;45000;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0
1879;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;879;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1880;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;880;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1881;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;881;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1882;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;882;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1883;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;883;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1884;09/01/2020;27/09/2020;21008;0;0;3992;50000;EFECTIVOS ;;due;884;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1885;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;885;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1886;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;886;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1887;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;887;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1888;09/01/2020;27/09/2020;21008;0;0;3992;15000;EFECTIVOS ;;due;888;8;10000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1889;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;889;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
